datetime,symbol,open,high,low,close
2023-11-08 00:00, USDJPY, 150.597, 150.598, 150.57, 150.587
2023-11-08 00:01, USDJPY, 150.587, 150.592, 150.574, 150.585
2023-11-08 00:02, USDJPY, 150.586, 150.599, 150.576, 150.597
2023-11-08 00:03, USDJPY, 150.597, 150.597, 150.584, 150.586
2023-11-08 00:04, USDJPY, 150.586, 150.596, 150.565, 150.574
2023-11-08 00:05, USDJPY, 150.574, 150.577, 150.573, 150.576
2023-11-08 00:06, USDJPY, 150.575, 150.582, 150.548, 150.565
2023-11-08 00:07, USDJPY, 150.566, 150.567, 150.543, 150.546
2023-11-08 00:08, USDJPY, 150.546, 150.547, 150.532, 150.533
2023-11-08 00:09, USDJPY, 150.533, 150.55, 150.53, 150.544
2023-11-08 00:10, USDJPY, 150.544, 150.546, 150.532, 150.534
2023-11-08 00:11, USDJPY, 150.534, 150.535, 150.506, 150.517
2023-11-08 00:12, USDJPY, 150.511, 150.518, 150.479, 150.485
2023-11-08 00:13, USDJPY, 150.485, 150.507, 150.484, 150.505
2023-11-08 00:14, USDJPY, 150.505, 150.514, 150.504, 150.509
2023-11-08 00:15, USDJPY, 150.509, 150.528, 150.506, 150.528
2023-11-08 00:16, USDJPY, 150.528, 150.54, 150.528, 150.534
2023-11-08 00:17, USDJPY, 150.534, 150.534, 150.509, 150.519
2023-11-08 00:18, USDJPY, 150.527, 150.528, 150.515, 150.521
2023-11-08 00:19, USDJPY, 150.521, 150.524, 150.509, 150.511
2023-11-08 00:20, USDJPY, 150.51, 150.528, 150.508, 150.521
2023-11-08 00:21, USDJPY, 150.521, 150.527, 150.511, 150.527
2023-11-08 00:22, USDJPY, 150.527, 150.542, 150.526, 150.542
2023-11-08 00:23, USDJPY, 150.541, 150.55, 150.54, 150.541
2023-11-08 00:24, USDJPY, 150.541, 150.541, 150.517, 150.518
2023-11-08 00:25, USDJPY, 150.518, 150.52, 150.509, 150.519
2023-11-08 00:26, USDJPY, 150.519, 150.521, 150.511, 150.511
2023-11-08 00:27, USDJPY, 150.511, 150.515, 150.51, 150.515
2023-11-08 00:28, USDJPY, 150.515, 150.528, 150.511, 150.522
2023-11-08 00:29, USDJPY, 150.522, 150.528, 150.517, 150.518
2023-11-08 00:30, USDJPY, 150.518, 150.532, 150.482, 150.482
2023-11-08 00:31, USDJPY, 150.482, 150.493, 150.464, 150.489
2023-11-08 00:32, USDJPY, 150.489, 150.498, 150.485, 150.486
2023-11-08 00:33, USDJPY, 150.486, 150.51, 150.482, 150.507
2023-11-08 00:34, USDJPY, 150.507, 150.512, 150.503, 150.51
2023-11-08 00:35, USDJPY, 150.51, 150.516, 150.506, 150.507
2023-11-08 00:36, USDJPY, 150.507, 150.521, 150.506, 150.519
2023-11-08 00:37, USDJPY, 150.519, 150.549, 150.519, 150.547
2023-11-08 00:38, USDJPY, 150.547, 150.556, 150.546, 150.556
2023-11-08 00:39, USDJPY, 150.556, 150.581, 150.556, 150.58
2023-11-08 00:40, USDJPY, 150.58, 150.61, 150.58, 150.603
2023-11-08 00:41, USDJPY, 150.603, 150.603, 150.588, 150.592
2023-11-08 00:42, USDJPY, 150.592, 150.593, 150.586, 150.589
2023-11-08 00:43, USDJPY, 150.589, 150.602, 150.589, 150.601
2023-11-08 00:44, USDJPY, 150.601, 150.634, 150.601, 150.633
2023-11-08 00:45, USDJPY, 150.633, 150.633, 150.617, 150.617
2023-11-08 00:46, USDJPY, 150.619, 150.62, 150.598, 150.603
2023-11-08 00:47, USDJPY, 150.603, 150.605, 150.578, 150.586
2023-11-08 00:48, USDJPY, 150.586, 150.599, 150.586, 150.588
2023-11-08 00:49, USDJPY, 150.588, 150.588, 150.55, 150.571
2023-11-08 00:50, USDJPY, 150.571, 150.577, 150.556, 150.562
2023-11-08 00:51, USDJPY, 150.561, 150.565, 150.555, 150.564
2023-11-08 00:52, USDJPY, 150.564, 150.588, 150.564, 150.58
2023-11-08 00:53, USDJPY, 150.58, 150.585, 150.569, 150.576
2023-11-08 00:54, USDJPY, 150.576, 150.578, 150.557, 150.557
2023-11-08 00:55, USDJPY, 150.557, 150.557, 150.528, 150.538
2023-11-08 00:56, USDJPY, 150.538, 150.538, 150.51, 150.51
2023-11-08 00:57, USDJPY, 150.51, 150.51, 150.48, 150.484
2023-11-08 00:58, USDJPY, 150.485, 150.497, 150.478, 150.492
2023-11-08 00:59, USDJPY, 150.492, 150.494, 150.487, 150.488
2023-11-08 01:00, USDJPY, 150.488, 150.489, 150.475, 150.476
2023-11-08 01:01, USDJPY, 150.475, 150.502, 150.471, 150.501
2023-11-08 01:02, USDJPY, 150.501, 150.511, 150.488, 150.499
2023-11-08 01:03, USDJPY, 150.499, 150.504, 150.487, 150.489
2023-11-08 01:04, USDJPY, 150.488, 150.49, 150.455, 150.479
2023-11-08 01:05, USDJPY, 150.481, 150.487, 150.478, 150.484
2023-11-08 01:06, USDJPY, 150.483, 150.483, 150.463, 150.477
2023-11-08 01:07, USDJPY, 150.478, 150.487, 150.472, 150.487
2023-11-08 01:08, USDJPY, 150.487, 150.487, 150.476, 150.48
2023-11-08 01:09, USDJPY, 150.48, 150.486, 150.467, 150.467
2023-11-08 01:10, USDJPY, 150.467, 150.467, 150.441, 150.443
2023-11-08 01:11, USDJPY, 150.443, 150.455, 150.442, 150.455
2023-11-08 01:12, USDJPY, 150.458, 150.46, 150.44, 150.442
2023-11-08 01:13, USDJPY, 150.442, 150.452, 150.442, 150.449
2023-11-08 01:14, USDJPY, 150.45, 150.455, 150.442, 150.451
2023-11-08 01:15, USDJPY, 150.451, 150.484, 150.448, 150.484
2023-11-08 01:16, USDJPY, 150.487, 150.495, 150.481, 150.491
2023-11-08 01:17, USDJPY, 150.491, 150.505, 150.489, 150.502
2023-11-08 01:18, USDJPY, 150.502, 150.516, 150.501, 150.514
2023-11-08 01:19, USDJPY, 150.514, 150.518, 150.512, 150.514
2023-11-08 01:20, USDJPY, 150.514, 150.517, 150.487, 150.489
