datetime,symbol,open,high,low,close
2023-11-03 01:02, USDJPY, 150.468, 150.47, 150.426, 150.433
2023-11-03 01:03, USDJPY, 150.434, 150.439, 150.424, 150.429
2023-11-03 01:04, USDJPY, 150.429, 150.452, 150.429, 150.442
2023-11-03 01:05, USDJPY, 150.442, 150.445, 150.431, 150.443
2023-11-03 01:06, USDJPY, 150.443, 150.453, 150.443, 150.447
2023-11-03 01:07, USDJPY, 150.447, 150.478, 150.446, 150.464
2023-11-03 01:08, USDJPY, 150.463, 150.467, 150.429, 150.442
2023-11-03 01:09, USDJPY, 150.443, 150.444, 150.433, 150.442
2023-11-03 01:10, USDJPY, 150.442, 150.446, 150.44, 150.445
2023-11-03 01:11, USDJPY, 150.445, 150.464, 150.444, 150.46
2023-11-03 01:12, USDJPY, 150.459, 150.469, 150.455, 150.464
2023-11-03 01:13, USDJPY, 150.464, 150.475, 150.46, 150.474
2023-11-03 01:14, USDJPY, 150.474, 150.474, 150.444, 150.444
2023-11-03 01:15, USDJPY, 150.443, 150.463, 150.443, 150.463
2023-11-03 01:16, USDJPY, 150.462, 150.465, 150.452, 150.465
2023-11-03 01:17, USDJPY, 150.465, 150.483, 150.464, 150.483
2023-11-03 01:18, USDJPY, 150.483, 150.487, 150.475, 150.482
2023-11-03 01:19, USDJPY, 150.481, 150.481, 150.474, 150.475
2023-11-03 01:20, USDJPY, 150.475, 150.475, 150.474, 150.474
2023-11-03 01:21, USDJPY, 150.474, 150.484, 150.473, 150.484
2023-11-03 01:22, USDJPY, 150.484, 150.486, 150.483, 150.485
2023-11-03 01:23, USDJPY, 150.485, 150.487, 150.484, 150.486
2023-11-03 01:24, USDJPY, 150.486, 150.498, 150.479, 150.497
2023-11-03 01:25, USDJPY, 150.497, 150.532, 150.497, 150.532
2023-11-03 01:26, USDJPY, 150.525, 150.533, 150.521, 150.53
2023-11-03 01:27, USDJPY, 150.526, 150.53, 150.507, 150.513
2023-11-03 01:28, USDJPY, 150.519, 150.52, 150.502, 150.503
2023-11-03 01:29, USDJPY, 150.508, 150.508, 150.485, 150.487
2023-11-03 01:30, USDJPY, 150.486, 150.487, 150.461, 150.461
2023-11-03 01:31, USDJPY, 150.461, 150.462, 150.44, 150.444
2023-11-03 01:32, USDJPY, 150.444, 150.46, 150.443, 150.451
2023-11-03 01:33, USDJPY, 150.455, 150.455, 150.442, 150.443
2023-11-03 01:34, USDJPY, 150.442, 150.469, 150.441, 150.454
2023-11-03 01:35, USDJPY, 150.454, 150.458, 150.445, 150.454
2023-11-03 01:36, USDJPY, 150.458, 150.46, 150.444, 150.451
2023-11-03 01:37, USDJPY, 150.451, 150.451, 150.434, 150.435
2023-11-03 01:38, USDJPY, 150.435, 150.443, 150.423, 150.442
2023-11-03 01:39, USDJPY, 150.442, 150.463, 150.441, 150.455
2023-11-03 01:40, USDJPY, 150.456, 150.461, 150.456, 150.459
2023-11-03 01:41, USDJPY, 150.459, 150.463, 150.459, 150.461
2023-11-03 01:42, USDJPY, 150.461, 150.486, 150.451, 150.452
2023-11-03 01:43, USDJPY, 150.449, 150.464, 150.449, 150.454
2023-11-03 01:44, USDJPY, 150.454, 150.466, 150.452, 150.452
2023-11-03 01:45, USDJPY, 150.451, 150.464, 150.444, 150.444
2023-11-03 01:46, USDJPY, 150.449, 150.454, 150.436, 150.444
2023-11-03 01:47, USDJPY, 150.444, 150.452, 150.438, 150.438
2023-11-03 01:48, USDJPY, 150.436, 150.45, 150.436, 150.442
2023-11-03 01:49, USDJPY, 150.442, 150.443, 150.429, 150.433
2023-11-03 01:50, USDJPY, 150.433, 150.441, 150.432, 150.439
2023-11-03 01:51, USDJPY, 150.439, 150.439, 150.429, 150.429
2023-11-03 01:52, USDJPY, 150.429, 150.44, 150.429, 150.44
2023-11-03 01:53, USDJPY, 150.44, 150.461, 150.432, 150.461
2023-11-03 01:54, USDJPY, 150.461, 150.486, 150.46, 150.486
2023-11-03 01:55, USDJPY, 150.486, 150.499, 150.486, 150.489
2023-11-03 01:56, USDJPY, 150.489, 150.507, 150.489, 150.506
2023-11-03 01:57, USDJPY, 150.506, 150.507, 150.498, 150.498
2023-11-03 01:58, USDJPY, 150.499, 150.508, 150.498, 150.506
2023-11-03 01:59, USDJPY, 150.506, 150.52, 150.506, 150.519
2023-11-03 02:00, USDJPY, 150.519, 150.529, 150.507, 150.514
2023-11-03 02:01, USDJPY, 150.514, 150.514, 150.473, 150.476
2023-11-03 02:02, USDJPY, 150.476, 150.483, 150.451, 150.451
2023-11-03 02:03, USDJPY, 150.452, 150.48, 150.451, 150.475
2023-11-03 02:04, USDJPY, 150.475, 150.476, 150.463, 150.474
2023-11-03 02:05, USDJPY, 150.474, 150.476, 150.463, 150.465
2023-11-03 02:06, USDJPY, 150.465, 150.465, 150.455, 150.464
2023-11-03 02:07, USDJPY, 150.464, 150.464, 150.454, 150.456
2023-11-03 02:08, USDJPY, 150.456, 150.465, 150.455, 150.461
2023-11-03 02:09, USDJPY, 150.462, 150.468, 150.462, 150.465
2023-11-03 02:10, USDJPY, 150.465, 150.467, 150.43, 150.431
2023-11-03 02:11, USDJPY, 150.421, 150.431, 150.42, 150.431
2023-11-03 02:12, USDJPY, 150.431, 150.436, 150.421, 150.43
2023-11-03 02:13, USDJPY, 150.431, 150.433, 150.427, 150.428
2023-11-03 02:14, USDJPY, 150.429, 150.444, 150.421, 150.434
2023-11-03 02:15, USDJPY, 150.433, 150.442, 150.412, 150.412
2023-11-03 02:16, USDJPY, 150.412, 150.414, 150.4, 150.4
2023-11-03 02:17, USDJPY, 150.401, 150.421, 150.401, 150.416
2023-11-03 02:18, USDJPY, 150.414, 150.419, 150.409, 150.409
2023-11-03 02:19, USDJPY, 150.409, 150.414, 150.403, 150.409
2023-11-03 02:20, USDJPY, 150.409, 150.421, 150.409, 150.421
2023-11-03 02:21, USDJPY, 150.421, 150.422, 150.412, 150.413
2023-11-03 02:22, USDJPY, 150.413, 150.423, 150.413, 150.421
2023-11-03 02:23, USDJPY, 150.421, 150.421, 150.41, 150.411
2023-11-03 02:24, USDJPY, 150.411, 150.42, 150.411, 150.411
2023-11-03 02:25, USDJPY, 150.411, 150.412, 150.399, 150.409
2023-11-03 02:26, USDJPY, 150.409, 150.409, 150.399, 150.399
2023-11-03 02:27, USDJPY, 150.399, 150.401, 150.398, 150.4
2023-11-03 02:28, USDJPY, 150.399, 150.401, 150.399, 150.399
2023-11-03 02:29, USDJPY, 150.399, 150.4, 150.39, 150.393
2023-11-03 02:30, USDJPY, 150.392, 150.394, 150.39, 150.392
2023-11-03 02:31, USDJPY, 150.392, 150.4, 150.391, 150.4
2023-11-03 02:32, USDJPY, 150.4, 150.402, 150.391, 150.391
2023-11-03 02:33, USDJPY, 150.391, 150.393, 150.388, 150.39
2023-11-03 02:34, USDJPY, 150.391, 150.392, 150.389, 150.39
2023-11-03 02:35, USDJPY, 150.39, 150.391, 150.389, 150.39
2023-11-03 02:36, USDJPY, 150.39, 150.399, 150.389, 150.392
2023-11-03 02:37, USDJPY, 150.39, 150.395, 150.389, 150.389
2023-11-03 02:38, USDJPY, 150.389, 150.39, 150.366, 150.366
2023-11-03 02:39, USDJPY, 150.366, 150.368, 150.365, 150.366
2023-11-03 02:40, USDJPY, 150.365, 150.377, 150.365, 150.377
2023-11-03 02:41, USDJPY, 150.377, 150.38, 150.367, 150.368
2023-11-03 02:42, USDJPY, 150.367, 150.378, 150.367, 150.377
2023-11-03 02:43, USDJPY, 150.377, 150.379, 150.366, 150.376
2023-11-03 02:44, USDJPY, 150.367, 150.369, 150.366, 150.367
2023-11-03 02:45, USDJPY, 150.367, 150.369, 150.367, 150.369
2023-11-03 02:46, USDJPY, 150.369, 150.379, 150.368, 150.377
2023-11-03 02:47, USDJPY, 150.377, 150.377, 150.366, 150.367
2023-11-03 02:48, USDJPY, 150.367, 150.367, 150.365, 150.366
2023-11-03 02:49, USDJPY, 150.366, 150.382, 150.366, 150.381
2023-11-03 02:50, USDJPY, 150.381, 150.393, 150.377, 150.38
2023-11-03 02:51, USDJPY, 150.38, 150.385, 150.375, 150.376
2023-11-03 02:52, USDJPY, 150.369, 150.374, 150.364, 150.365
2023-11-03 02:53, USDJPY, 150.365, 150.367, 150.365, 150.367
2023-11-03 02:54, USDJPY, 150.367, 150.38, 150.367, 150.377
2023-11-03 02:55, USDJPY, 150.377, 150.388, 150.376, 150.388
2023-11-03 02:56, USDJPY, 150.388, 150.398, 150.388, 150.39
2023-11-03 02:57, USDJPY, 150.391, 150.4, 150.389, 150.391
2023-11-03 02:58, USDJPY, 150.391, 150.398, 150.389, 150.389
2023-11-03 02:59, USDJPY, 150.389, 150.4, 150.389, 150.399
2023-11-03 03:00, USDJPY, 150.399, 150.412, 150.398, 150.409
2023-11-03 03:01, USDJPY, 150.409, 150.409, 150.397, 150.399
2023-11-03 03:02, USDJPY, 150.398, 150.412, 150.398, 150.401
2023-11-03 03:03, USDJPY, 150.401, 150.409, 150.4, 150.402
2023-11-03 03:04, USDJPY, 150.402, 150.402, 150.4, 150.402
2023-11-03 03:05, USDJPY, 150.402, 150.411, 150.402, 150.403
2023-11-03 03:06, USDJPY, 150.402, 150.413, 150.402, 150.411
2023-11-03 03:07, USDJPY, 150.411, 150.412, 150.402, 150.402
2023-11-03 03:08, USDJPY, 150.402, 150.409, 150.402, 150.402
2023-11-03 03:09, USDJPY, 150.402, 150.411, 150.402, 150.402
2023-11-03 03:10, USDJPY, 150.402, 150.403, 150.388, 150.392
2023-11-03 03:11, USDJPY, 150.391, 150.391, 150.376, 150.377
2023-11-03 03:12, USDJPY, 150.377, 150.389, 150.376, 150.388
2023-11-03 03:13, USDJPY, 150.388, 150.4, 150.388, 150.39
2023-11-03 03:14, USDJPY, 150.39, 150.396, 150.386, 150.386
2023-11-03 03:15, USDJPY, 150.387, 150.398, 150.387, 150.388
2023-11-03 03:16, USDJPY, 150.388, 150.388, 150.374, 150.377
2023-11-03 03:17, USDJPY, 150.377, 150.377, 150.367, 150.377
2023-11-03 03:18, USDJPY, 150.377, 150.397, 150.375, 150.397
2023-11-03 03:19, USDJPY, 150.397, 150.416, 150.397, 150.412
2023-11-03 03:20, USDJPY, 150.411, 150.432, 150.411, 150.412
2023-11-03 03:21, USDJPY, 150.411, 150.421, 150.409, 150.413
2023-11-03 03:22, USDJPY, 150.413, 150.436, 150.413, 150.436
2023-11-03 03:23, USDJPY, 150.436, 150.448, 150.436, 150.445
2023-11-03 03:24, USDJPY, 150.445, 150.45, 150.434, 150.434
2023-11-03 03:25, USDJPY, 150.434, 150.446, 150.434, 150.445
2023-11-03 03:26, USDJPY, 150.445, 150.454, 150.44, 150.445
2023-11-03 03:27, USDJPY, 150.444, 150.446, 150.443, 150.444
2023-11-03 03:28, USDJPY, 150.444, 150.446, 150.443, 150.445
2023-11-03 03:29, USDJPY, 150.445, 150.454, 150.445, 150.454
2023-11-03 03:30, USDJPY, 150.453, 150.467, 150.453, 150.467
2023-11-03 03:31, USDJPY, 150.467, 150.469, 150.467, 150.467
2023-11-03 03:32, USDJPY, 150.467, 150.468, 150.463, 150.467
2023-11-03 03:33, USDJPY, 150.467, 150.467, 150.459, 150.461
2023-11-03 03:34, USDJPY, 150.461, 150.465, 150.46, 150.464
2023-11-03 03:35, USDJPY, 150.464, 150.465, 150.459, 150.463
2023-11-03 03:36, USDJPY, 150.463, 150.467, 150.458, 150.465
2023-11-03 03:37, USDJPY, 150.465, 150.467, 150.458, 150.458
2023-11-03 03:38, USDJPY, 150.458, 150.458, 150.437, 150.443
2023-11-03 03:39, USDJPY, 150.443, 150.444, 150.441, 150.442
2023-11-03 03:40, USDJPY, 150.442, 150.442, 150.423, 150.424
2023-11-03 03:41, USDJPY, 150.424, 150.433, 150.422, 150.432
2023-11-03 03:42, USDJPY, 150.432, 150.434, 150.43, 150.431
2023-11-03 03:43, USDJPY, 150.431, 150.435, 150.43, 150.431
2023-11-03 03:44, USDJPY, 150.431, 150.431, 150.407, 150.409
2023-11-03 03:45, USDJPY, 150.409, 150.41, 150.405, 150.405
2023-11-03 03:46, USDJPY, 150.401, 150.401, 150.378, 150.387
2023-11-03 03:47, USDJPY, 150.388, 150.401, 150.377, 150.401
2023-11-03 03:48, USDJPY, 150.402, 150.402, 150.398, 150.399
2023-11-03 03:49, USDJPY, 150.399, 150.4, 150.398, 150.398
2023-11-03 03:50, USDJPY, 150.398, 150.4, 150.387, 150.399
2023-11-03 03:51, USDJPY, 150.399, 150.401, 150.399, 150.4
2023-11-03 03:52, USDJPY, 150.4, 150.401, 150.399, 150.4
2023-11-03 03:53, USDJPY, 150.4, 150.402, 150.4, 150.402
2023-11-03 03:54, USDJPY, 150.402, 150.412, 150.402, 150.41
2023-11-03 03:55, USDJPY, 150.41, 150.41, 150.388, 150.388
2023-11-03 03:56, USDJPY, 150.388, 150.401, 150.387, 150.399
2023-11-03 03:57, USDJPY, 150.399, 150.402, 150.399, 150.401
2023-11-03 03:58, USDJPY, 150.401, 150.421, 150.4, 150.412
2023-11-03 03:59, USDJPY, 150.413, 150.413, 150.407, 150.407
2023-11-03 04:00, USDJPY, 150.408, 150.414, 150.408, 150.412
2023-11-03 04:01, USDJPY, 150.412, 150.414, 150.404, 150.404
2023-11-03 04:02, USDJPY, 150.404, 150.404, 150.391, 150.391
2023-11-03 04:03, USDJPY, 150.391, 150.396, 150.391, 150.395
2023-11-03 04:04, USDJPY, 150.396, 150.406, 150.396, 150.406
2023-11-03 04:05, USDJPY, 150.406, 150.429, 150.406, 150.422
2023-11-03 04:06, USDJPY, 150.422, 150.423, 150.419, 150.419
2023-11-03 04:07, USDJPY, 150.419, 150.419, 150.401, 150.402
2023-11-03 04:08, USDJPY, 150.403, 150.408, 150.398, 150.408
2023-11-03 04:09, USDJPY, 150.408, 150.419, 150.407, 150.419
2023-11-03 04:10, USDJPY, 150.419, 150.423, 150.418, 150.421
2023-11-03 04:11, USDJPY, 150.421, 150.422, 150.418, 150.419
2023-11-03 04:12, USDJPY, 150.419, 150.419, 150.418, 150.419
2023-11-03 04:13, USDJPY, 150.419, 150.429, 150.419, 150.422
2023-11-03 04:14, USDJPY, 150.422, 150.435, 150.422, 150.429
2023-11-03 04:15, USDJPY, 150.43, 150.434, 150.43, 150.433
2023-11-03 04:16, USDJPY, 150.433, 150.453, 150.433, 150.445
2023-11-03 04:17, USDJPY, 150.445, 150.456, 150.443, 150.456
2023-11-03 04:18, USDJPY, 150.456, 150.46, 150.456, 150.458
2023-11-03 04:19, USDJPY, 150.459, 150.461, 150.454, 150.454
2023-11-03 04:20, USDJPY, 150.454, 150.455, 150.453, 150.453
2023-11-03 04:21, USDJPY, 150.453, 150.454, 150.444, 150.446
2023-11-03 04:22, USDJPY, 150.446, 150.453, 150.443, 150.453
2023-11-03 04:23, USDJPY, 150.453, 150.453, 150.451, 150.453
2023-11-03 04:24, USDJPY, 150.453, 150.464, 150.453, 150.462
2023-11-03 04:25, USDJPY, 150.462, 150.463, 150.451, 150.452
2023-11-03 04:26, USDJPY, 150.452, 150.452, 150.442, 150.443
2023-11-03 04:27, USDJPY, 150.443, 150.465, 150.443, 150.464
2023-11-03 04:28, USDJPY, 150.464, 150.475, 150.464, 150.475
2023-11-03 04:29, USDJPY, 150.475, 150.477, 150.474, 150.475
2023-11-03 04:30, USDJPY, 150.475, 150.476, 150.471, 150.472
2023-11-03 04:31, USDJPY, 150.472, 150.473, 150.47, 150.472
2023-11-03 04:32, USDJPY, 150.472, 150.472, 150.47, 150.472
2023-11-03 04:33, USDJPY, 150.472, 150.473, 150.472, 150.472
2023-11-03 04:34, USDJPY, 150.472, 150.487, 150.472, 150.487
2023-11-03 04:35, USDJPY, 150.487, 150.498, 150.486, 150.494
2023-11-03 04:36, USDJPY, 150.496, 150.496, 150.487, 150.488
2023-11-03 04:37, USDJPY, 150.488, 150.49, 150.487, 150.489
2023-11-03 04:38, USDJPY, 150.489, 150.489, 150.484, 150.485
2023-11-03 04:39, USDJPY, 150.485, 150.487, 150.485, 150.487
2023-11-03 04:40, USDJPY, 150.485, 150.487, 150.483, 150.487
2023-11-03 04:41, USDJPY, 150.487, 150.499, 150.487, 150.498
2023-11-03 04:42, USDJPY, 150.498, 150.511, 150.494, 150.511
2023-11-03 04:43, USDJPY, 150.511, 150.512, 150.499, 150.5
2023-11-03 04:44, USDJPY, 150.5, 150.503, 150.497, 150.498
2023-11-03 04:45, USDJPY, 150.496, 150.5, 150.49, 150.5
2023-11-03 04:46, USDJPY, 150.5, 150.5, 150.498, 150.498
2023-11-03 04:47, USDJPY, 150.498, 150.507, 150.497, 150.501
2023-11-03 04:48, USDJPY, 150.501, 150.507, 150.5, 150.507
2023-11-03 04:49, USDJPY, 150.507, 150.511, 150.504, 150.51
2023-11-03 04:50, USDJPY, 150.51, 150.51, 150.486, 150.487
2023-11-03 04:51, USDJPY, 150.487, 150.487, 150.465, 150.466
2023-11-03 04:52, USDJPY, 150.474, 150.476, 150.465, 150.465
2023-11-03 04:53, USDJPY, 150.466, 150.466, 150.462, 150.465
2023-11-03 04:54, USDJPY, 150.465, 150.469, 150.455, 150.455
2023-11-03 04:55, USDJPY, 150.458, 150.464, 150.446, 150.463
2023-11-03 04:56, USDJPY, 150.455, 150.465, 150.453, 150.463
2023-11-03 04:57, USDJPY, 150.463, 150.464, 150.453, 150.453
2023-11-03 04:58, USDJPY, 150.453, 150.465, 150.453, 150.465
2023-11-03 04:59, USDJPY, 150.465, 150.465, 150.45, 150.45
2023-11-03 05:00, USDJPY, 150.452, 150.464, 150.449, 150.464
2023-11-03 05:01, USDJPY, 150.464, 150.47, 150.463, 150.469
2023-11-03 05:02, USDJPY, 150.469, 150.475, 150.469, 150.474
2023-11-03 05:03, USDJPY, 150.474, 150.484, 150.474, 150.484
2023-11-03 05:04, USDJPY, 150.484, 150.491, 150.48, 150.491
2023-11-03 05:05, USDJPY, 150.491, 150.494, 150.485, 150.486
2023-11-03 05:06, USDJPY, 150.486, 150.493, 150.486, 150.488
2023-11-03 05:07, USDJPY, 150.488, 150.489, 150.486, 150.486
2023-11-03 05:08, USDJPY, 150.486, 150.49, 150.486, 150.49
2023-11-03 05:09, USDJPY, 150.49, 150.501, 150.49, 150.493
2023-11-03 05:10, USDJPY, 150.494, 150.501, 150.49, 150.5
2023-11-03 05:11, USDJPY, 150.501, 150.502, 150.497, 150.5
2023-11-03 05:12, USDJPY, 150.5, 150.51, 150.5, 150.51
2023-11-03 05:13, USDJPY, 150.51, 150.521, 150.509, 150.52
2023-11-03 05:14, USDJPY, 150.52, 150.521, 150.518, 150.519
2023-11-03 05:15, USDJPY, 150.518, 150.519, 150.508, 150.508
2023-11-03 05:16, USDJPY, 150.508, 150.508, 150.507, 150.507
2023-11-03 05:17, USDJPY, 150.507, 150.509, 150.504, 150.505
2023-11-03 05:18, USDJPY, 150.505, 150.509, 150.505, 150.506
2023-11-03 05:19, USDJPY, 150.506, 150.506, 150.493, 150.498
2023-11-03 05:20, USDJPY, 150.498, 150.498, 150.475, 150.486
2023-11-03 05:21, USDJPY, 150.486, 150.496, 150.486, 150.496
2023-11-03 05:22, USDJPY, 150.496, 150.497, 150.491, 150.497
2023-11-03 05:23, USDJPY, 150.496, 150.501, 150.495, 150.496
2023-11-03 05:24, USDJPY, 150.496, 150.498, 150.495, 150.498
2023-11-03 05:25, USDJPY, 150.498, 150.498, 150.495, 150.497
2023-11-03 05:26, USDJPY, 150.497, 150.498, 150.494, 150.494
2023-11-03 05:27, USDJPY, 150.494, 150.494, 150.484, 150.484
2023-11-03 05:28, USDJPY, 150.484, 150.488, 150.483, 150.484
2023-11-03 05:29, USDJPY, 150.484, 150.484, 150.472, 150.472
2023-11-03 05:30, USDJPY, 150.473, 150.476, 150.464, 150.471
2023-11-03 05:31, USDJPY, 150.471, 150.483, 150.47, 150.482
2023-11-03 05:32, USDJPY, 150.483, 150.488, 150.483, 150.485
2023-11-03 05:33, USDJPY, 150.485, 150.488, 150.481, 150.488
2023-11-03 05:34, USDJPY, 150.488, 150.49, 150.486, 150.489
2023-11-03 05:35, USDJPY, 150.489, 150.496, 150.487, 150.491
2023-11-03 05:36, USDJPY, 150.491, 150.491, 150.489, 150.489
2023-11-03 05:37, USDJPY, 150.489, 150.489, 150.489, 150.489
2023-11-03 05:38, USDJPY, 150.489, 150.491, 150.486, 150.49
2023-11-03 05:39, USDJPY, 150.49, 150.49, 150.479, 150.479
2023-11-03 05:40, USDJPY, 150.479, 150.48, 150.479, 150.479
2023-11-03 05:41, USDJPY, 150.479, 150.481, 150.472, 150.481
2023-11-03 05:42, USDJPY, 150.481, 150.482, 150.48, 150.48
2023-11-03 05:43, USDJPY, 150.48, 150.482, 150.474, 150.476
2023-11-03 05:44, USDJPY, 150.476, 150.477, 150.472, 150.472
2023-11-03 05:45, USDJPY, 150.473, 150.473, 150.471, 150.472
2023-11-03 05:46, USDJPY, 150.472, 150.472, 150.46, 150.461
2023-11-03 05:47, USDJPY, 150.458, 150.461, 150.458, 150.461
2023-11-03 05:48, USDJPY, 150.461, 150.471, 150.461, 150.461
2023-11-03 05:49, USDJPY, 150.461, 150.473, 150.461, 150.462
2023-11-03 05:50, USDJPY, 150.465, 150.468, 150.459, 150.468
2023-11-03 05:51, USDJPY, 150.468, 150.477, 150.467, 150.474
2023-11-03 05:52, USDJPY, 150.474, 150.481, 150.462, 150.462
2023-11-03 05:53, USDJPY, 150.462, 150.463, 150.458, 150.458
2023-11-03 05:54, USDJPY, 150.458, 150.466, 150.458, 150.464
2023-11-03 05:55, USDJPY, 150.463, 150.464, 150.461, 150.463
2023-11-03 05:56, USDJPY, 150.463, 150.467, 150.463, 150.465
2023-11-03 05:57, USDJPY, 150.465, 150.466, 150.457, 150.458
2023-11-03 05:58, USDJPY, 150.458, 150.459, 150.436, 150.439
2023-11-03 05:59, USDJPY, 150.436, 150.446, 150.392, 150.392
2023-11-03 06:00, USDJPY, 150.392, 150.408, 150.392, 150.408
2023-11-03 06:01, USDJPY, 150.408, 150.438, 150.406, 150.438
2023-11-03 06:02, USDJPY, 150.438, 150.446, 150.426, 150.426
2023-11-03 06:03, USDJPY, 150.426, 150.426, 150.412, 150.412
2023-11-03 06:04, USDJPY, 150.412, 150.412, 150.412, 150.412
2023-11-03 06:05, USDJPY, 150.412, 150.412, 150.41, 150.41
2023-11-03 06:06, USDJPY, 150.41, 150.423, 150.41, 150.42
2023-11-03 06:07, USDJPY, 150.42, 150.42, 150.415, 150.415
2023-11-03 06:08, USDJPY, 150.415, 150.415, 150.41, 150.414
2023-11-03 06:09, USDJPY, 150.414, 150.414, 150.414, 150.414
2023-11-03 06:10, USDJPY, 150.414, 150.414, 150.414, 150.414
2023-11-03 06:11, USDJPY, 150.414, 150.416, 150.414, 150.416
2023-11-03 06:12, USDJPY, 150.416, 150.421, 150.411, 150.421
2023-11-03 06:13, USDJPY, 150.421, 150.421, 150.411, 150.412
2023-11-03 06:14, USDJPY, 150.412, 150.413, 150.411, 150.413
2023-11-03 06:15, USDJPY, 150.412, 150.412, 150.405, 150.405
2023-11-03 06:16, USDJPY, 150.405, 150.405, 150.402, 150.402
