datetime,symbol,open,high,low,close
2023-11-05 00:00, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:01, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:02, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:03, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:04, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:05, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:06, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:07, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:08, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:09, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:10, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:11, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:12, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:13, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:14, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:15, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:16, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:17, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:18, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:19, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:20, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:21, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:22, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:23, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:24, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:25, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:26, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:27, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:28, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:29, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:30, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:31, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:32, USDJPY, 149.314, 149.314, 149.314, 149.314
2023-11-05 00:33, USDJPY, 149.314, 149.314, 149.314, 149.314
